popularity,vote_count,release_year,cluster
16.148,626,2006,0
21.441,496,1996,0
18.291,452,2014,0
66.133,3043,2014,0
31.35,1312,2006,0
133.081,3266,2019,0
19.799,572,2015,0
33.383,747,2007,0
46.078,712,2012,0
23.625,868,2012,0
54.56,1434,2010,0
45.105,840,2020,0
55.05,1899,2009,0
28.24,495,2004,0
14.29,689,1992,2
26.963,600,2004,0
18.634,328,1999,0
51.801,950,2006,0
29.664,1786,2000,0
27.926,1204,2016,0
27.621,830,2006,0
38.072,735,1993,2
31.389,411,2018,0
127.558,1168,1995,0
46.996,401,1989,2
19.245,453,1990,2
52.129,625,2023,0
22.58,611,2016,0
18.626,444,1997,0
111.43,5574,2003,1
16.113,340,2021,0
20.405,933,2012,0
64.331,1006,2006,0
18.153,393,2010,0
21.706,1036,2002,0
45.172,560,2003,0
34.325,343,2009,0
23.85,311,1996,0
27.343,333,2006,0
26.002,2103,2019,0
47.614,3251,2014,0
43.568,702,2008,0
40.697,1379,2007,0
36.133,788,2020,0
26.116,560,2016,0
28.327,770,2005,0
41.34,1024,1996,0
37.075,1018,2003,0
40.972,702,2009,0
11.888,1194,2005,0
15.389,567,2016,0
17.207,344,2012,0
22.341,939,2013,0
26.54,1110,2005,0
26.009,1194,2011,0
15.583,797,2016,0
88.989,830,1995,0
86.054,3147,2014,0
33.219,721,2013,0
24.241,410,2012,0
24.938,1076,2012,0
22.262,536,2013,0
16.806,444,2008,0
17.907,358,2019,0
13.99,498,2010,0
22.918,1111,2009,0
21.931,532,2008,0
35.916,565,2009,0
20.047,303,2019,0
23.842,345,2017,0
13.916,485,2014,0
59.068,921,2002,0
22.83,571,2020,0
32.944,2581,2010,0
128.508,4300,2017,0
24.562,349,2017,0
60.655,517,2001,0
21.219,417,2017,0
19.209,310,2000,0
31.076,972,2006,0
28.547,469,2015,0
33.516,876,2003,0
46.176,586,2021,0
17.248,738,2018,0
61.803,762,2018,0
38.807,1105,2011,0
17.103,304,2004,0
49.572,1968,2006,0
52.686,1184,2021,0
67.194,1612,1983,2
74.738,2573,2015,0
27.171,832,2009,0
23.675,534,2003,0
18.627,368,2015,0
13.902,381,2001,0
43.017,1415,2015,0
234.883,6962,2017,1
11.466,506,2011,0
37.687,862,2005,0
63.798,415,2021,0
10.432,1036,2014,0
29.329,932,1993,2
18.175,718,2016,0
18.866,380,2008,0
16.782,392,2015,0
30.642,1205,2012,0
13.171,474,2011,0
34.313,1551,2012,0
109.087,2415,2014,0
12.836,609,2011,0
27.128,347,2010,0
72.271,1098,2015,0
22.443,340,1993,2
19.946,1371,2002,0
26.39,1093,1987,2
21.496,404,2018,0
32.13,507,1995,0
61.391,1947,2015,0
12.616,380,2017,0
22.808,394,2015,0
63.613,4266,2008,0
13.479,305,1996,0
18.794,303,2002,0
25.057,1018,2006,0
34.731,358,2015,0
13.779,327,2012,0
7.173,404,2009,0
37.843,541,2009,0
48.126,361,1999,0
19.362,1042,2003,0
18.068,655,2006,0
57.511,491,2016,0
25.139,537,2016,0
39.864,572,2014,0
90.557,1956,2015,0
22.233,311,2014,0
58.538,1299,2000,0
63.23,527,2017,0
15.293,435,2014,0
72.876,1764,2011,0
28.993,1329,1990,2
30.379,1057,2019,0
21.316,490,2019,0
80.961,1862,2010,0
54.038,3128,2006,0
44.895,938,2022,0
40.947,735,2002,0
14.986,343,2020,0
42.858,2000,2005,0
38.069,788,2006,0
19.675,891,2018,0
43.543,648,2012,0
19.86,533,2009,0
16.337,1060,2002,0
123.529,1318,2014,0
80.66,1910,2010,0
21.628,1285,1998,0
24.971,381,1985,2
35.885,441,2014,0
44.535,2914,2003,0
30.042,300,1994,0
34.632,965,2018,0
71.534,1604,2013,0
18.044,641,2014,0
36.679,2832,2008,0
27.989,825,2017,0
11.323,307,2011,0
24.119,347,2011,0
49.575,479,2018,0
15.772,769,2013,0
38.831,324,2005,0
51.07,643,1993,2
27.371,396,2020,0
59.884,1140,2019,0
44.619,521,2010,0
17.379,640,2009,0
93.359,1476,2019,0
46.303,916,2004,0
17.345,334,2006,0
36.491,770,2015,0
132.062,6554,2015,1
30.574,2335,2011,0
165.843,2947,2017,0
8.717,666,2007,0
17.172,317,2009,0
27.081,313,1999,0
39.145,490,2011,0
40.288,1786,2009,0
27.072,577,1980,2
12.739,468,1953,2
21.858,608,2006,0
24.415,341,1992,2
26.225,838,2005,0
12.344,326,2016,0
32.732,339,2023,0
44.243,338,2018,0
0.6,1178,2013,0
52.582,666,2005,0
57.244,1529,2004,0
18.738,438,2000,0
31.723,1691,2006,0
21.517,812,2013,0
34.192,972,1988,2
38.996,328,2018,0
78.669,459,1995,0
25.655,703,2015,0
24.557,1301,1999,0
35.769,414,2009,0
10.483,318,2011,0
35.274,2403,2019,0
74.951,762,2018,0
14.001,458,2018,0
7.951,373,2018,0
78.732,1581,2011,0
24.035,512,1999,0
21.831,419,2008,0
18.952,1553,2018,0
17.168,348,1995,0
39.21,7527,2016,0
120.431,4957,1995,1
18.2,1162,2012,0
22.513,635,2021,0
51.897,815,2018,0
26.411,2947,2013,0
16.292,304,1997,0
16.178,730,2008,0
21.189,638,1997,0
16.096,393,2007,0
19.161,560,2009,0
48.288,978,2012,0
26.81,1256,2009,0
20.818,750,2016,0
36.849,1094,2013,0
28.391,2390,2009,0
13.313,364,1996,0
25.269,315,2021,0
21.206,759,2016,0
28.796,531,2016,0
40.137,758,2014,0
33.95,602,2016,0
53.601,1183,1989,2
17.762,323,1998,0
12.044,524,2017,0
12.789,662,2014,0
28.621,1807,2012,0
21.026,619,2011,0
166.6,3960,2014,1
26.254,962,1986,2
38.667,2107,2010,0
47.16,1276,1997,0
33.746,361,1982,2
45.889,654,2007,0
19.904,753,2004,0
25.139,1387,2014,0
25.164,406,2004,0
14.102,364,2019,0
31.281,655,2013,0
17.926,914,2018,0
11.25,563,2014,0
31.709,387,2011,0
43.195,988,2005,0
44.633,3435,2008,0
53.689,902,2002,0
17.053,332,2014,0
19.751,500,2016,0
30.453,1167,1998,0
20.209,430,2015,0
35.167,826,2014,0
32.776,1558,2001,0
27.009,412,2019,0
34.358,666,2010,0
43.669,392,2022,0
23.572,804,2019,0
160.663,675,2017,0
25.963,618,1996,0
87.879,562,1999,0
62.196,888,2012,0
15.272,345,2005,0
28.023,769,1993,2
21.42,320,2015,0
15.274,471,2013,0
44.094,869,2005,0
73.404,951,2018,0
14.198,935,2009,0
49.226,1058,2001,0
42.112,914,2011,0
36.991,1530,2015,0
12.389,314,2009,0
19.534,458,2003,0
33.38,501,1992,2
19.714,1968,2008,0
18.382,726,2015,0
19.877,572,2011,0
20.392,487,2013,0
58.087,1833,2019,0
32.908,965,1994,0
454.747,6186,2016,1
21.523,356,2006,0
36.284,328,2017,0
49.899,771,2017,0
63.241,861,1993,2
43.59,767,2002,0
37.171,408,2000,0
37.16,1335,2009,0
50.074,561,1984,2
74.132,3040,2015,0
25.32,418,2015,0
10.604,439,2014,0
28.423,982,2017,0
33.124,326,2016,0
43.328,433,2018,0
24.802,987,1993,2
231.029,3653,2017,1
22.482,327,2008,0
10.82,322,2018,0
46.237,1842,2014,0
27.992,339,1998,0
27.826,1413,1998,0
27.169,695,2008,0
23.568,1168,2014,0
21.296,332,2004,0
30.068,319,2004,0
14.792,357,2017,0
35.36,358,2016,0
34.231,1135,1989,2
20.78,856,2012,0
53.336,6206,2013,0
34.059,1189,2018,0
53.174,783,1985,2
42.817,2352,1994,0
26.886,1009,2008,0
35.149,3199,1999,0
13.786,551,2010,0
38.541,595,2011,0
15.555,428,2014,0
20.082,738,2022,0
22.371,631,2003,0
21.083,1264,2011,0
45.772,300,2002,0
47.979,361,2019,0
9.156,899,2015,0
17.864,635,2016,0
19.673,797,2020,0
34.022,816,2011,0
76.946,585,2018,0
23.217,335,1991,2
16.692,333,2014,0
38.989,1243,1991,2
14.814,366,2015,0
33.205,443,2006,0
30.443,730,2015,0
23.558,308,2005,0
30.83,448,2017,0
16.845,935,2010,0
56.202,5846,2016,0
21.345,536,2015,0
37.222,1010,2014,0
81.188,690,1967,2
29.781,468,2015,0
41.913,1789,2011,0
23.564,1326,2015,0
32.622,953,2011,0
28.038,611,2017,0
7.187,330,2014,0
24.631,396,2017,0
37.288,1602,2001,0
11.058,341,1999,0
21.504,636,1998,0
24.875,320,2018,0
42.861,578,2006,0
70.858,303,2019,0
33.113,672,2016,0
28.628,515,1990,2
20.178,965,1992,2
24.702,1069,1985,2
12.978,403,2019,0
10.667,333,2010,0
25.038,891,2003,0
45.613,303,2002,0
44.674,1579,2003,0
34.647,563,2014,0
25.545,1392,2011,0
7.428,377,2017,0
12.382,759,2018,0
40.134,2903,1997,0
11.469,444,2003,0
26.216,1358,2008,0
23.879,1847,2018,0
27.459,1790,2013,0
17.062,1369,2015,0
35.47,392,2022,0
41.963,1408,2012,0
20.091,624,2002,0
22.734,498,1996,0
31.117,649,2010,0
20.521,531,2018,0
13.497,395,2015,0
41.329,716,2014,0
48.092,1682,2009,0
28.22,630,2020,0
22.266,367,2015,0
18.834,969,2017,0
19.551,822,2012,0
24.533,432,2013,0
40.522,1504,2012,0
33.878,872,2005,0
157.524,4873,2003,1
49.586,490,2012,0
14.377,454,2017,0
15.3,353,2021,0
20.634,986,2014,0
37.991,1028,2017,0
23.16,338,2015,0
36.875,593,2003,0
18.92,325,2009,0
42.968,2081,2009,0
16.207,341,2015,0
49.897,1720,2008,0
19.01,519,1992,2
44.639,545,2004,0
50.601,301,2012,0
26.867,1120,1992,2
21.243,413,2012,0
41.377,723,2010,0
16.59,366,2009,0
21.401,631,2000,0
20.813,433,2008,0
33.167,400,1998,0
43.595,603,2002,0
44.656,1688,2016,0
6.609,428,2004,0
28.039,622,2016,0
23.944,617,2006,0
58.772,394,2013,0
8.973,404,2015,0
42.151,337,2018,0
15.511,499,2007,0
27.589,386,2004,0
28.999,464,2005,0
36.323,1196,2011,0
13.098,374,2013,0
13.945,361,2013,0
53.444,3722,2013,0
13.631,439,1997,0
58.531,1838,2016,0
46.931,1354,2022,0
16.484,364,2010,0
18.27,540,1996,0
29.953,877,2015,0
49.466,557,2021,0
14.25,551,2002,0
11.208,362,2010,0
22.394,453,1988,2
66.907,2162,2017,0
33.767,353,2004,0
26.232,588,2001,0
23.607,412,2019,0
21.94,344,2022,0
23.067,604,2010,0
41.946,2192,2015,0
26.032,1901,2008,0
23.295,1295,1982,2
31.581,2305,2010,0
30.679,596,2017,0
13.656,361,2008,0
21.414,493,2020,0
64.583,1521,2006,0
40.037,643,2015,0
64.577,6343,2013,0
38.004,317,2006,0
29.146,786,2006,0
33.1,1350,2015,0
25.436,855,1988,2
26.767,417,2020,0
104.583,2374,1997,0
13.674,730,2017,0
7.375,318,2014,0
24.403,687,2012,0
16.448,378,2011,0
8.369,831,2008,0
23.019,306,2015,0
21.254,1317,2009,0
31.666,652,1998,0
19.372,333,2002,0
15.892,559,2017,0
79.204,1423,1994,0
33.12,963,2008,0
17.513,301,2019,0
51.722,2725,2007,0
10.329,319,1996,0
26.965,1040,1995,0
50.903,521,2006,0
20.304,1186,2017,0
100.171,7002,2011,1
37.598,1380,2018,0
30.293,1439,2005,0
60.924,532,2000,0
30.066,399,2003,0
28.58,412,2020,0
52.294,1202,2023,0
45.252,2566,2014,0
42.09,1487,2015,0
12.383,314,2012,0
93.734,516,2007,0
41.454,722,1997,0
11.509,491,2005,0
56.168,2131,2005,0
31.523,802,1989,2
38.743,449,1994,0
16.121,431,2006,0
26.669,1186,2001,0
25.579,939,1998,0
21.256,520,2011,0
13.631,303,2008,0
51.361,650,1982,2
38.689,683,2001,0
16.92,338,2000,0
40.963,2126,2003,0
27.655,506,2018,0
24.969,1029,2001,0
22.195,364,2019,0
26.999,454,2016,0
18.773,311,2001,0
18.501,335,2016,0
37.956,3138,2006,0
25.131,1250,2012,0
34.893,1376,2006,0
25.173,480,2005,0
18.781,556,2006,0
25.15,334,2015,0
59.953,450,2014,0
32.649,445,2017,0
13.77,368,2019,0
23.821,426,2014,0
2.593,497,2017,0
45.873,1750,2018,0
13.031,624,2014,0
9.789,444,2008,0
19.151,334,2016,0
28.316,1131,2011,0
17.203,317,1998,0
26.781,727,2006,0
39.995,330,2011,0
40.532,350,1991,2
48.207,1490,2005,0
25.442,553,1995,0
7.155,419,2014,0
15.373,470,2000,0
20.627,487,2006,0
20.417,402,2013,0
35.112,339,2012,0
25.8,743,2017,0
44.316,599,2013,0
80.377,2326,2005,0
72.674,415,2015,0
29.066,471,2017,0
40.292,693,2008,0
37.542,408,2007,0
9.4,363,2011,0
19.279,384,2006,0
40.303,323,2008,0
43.121,1763,2005,0
24.81,570,2012,0
15.293,418,2007,0
36.354,391,2016,0
16.695,660,2003,0
21.658,531,2021,0
22.368,826,2018,0
17.401,674,2012,0
59.067,3654,2011,0
29.414,453,2018,0
61.354,1557,2010,0
58.128,403,2010,0
41.147,409,2017,0
19.303,573,2010,0
16.297,315,2021,0
42.69,623,2020,0
26.322,590,2021,0
20.67,365,2000,0
15.889,351,2018,0
19.902,503,2011,0
31.044,1248,2000,0
49.014,347,2020,0
240.422,2419,2017,1
25.056,500,2017,0
11.266,505,2006,0
32.565,726,2005,0
12.535,402,2007,0
26.357,329,2002,0
23.244,473,2016,0
27.15,416,2015,0
26.247,490,2010,0
16.714,560,2013,0
22.287,902,2015,0
33.047,470,2016,0
32.652,870,2006,0
20.705,956,2009,0
59.619,1791,2009,0
20.577,978,1989,2
25.435,360,2000,0
23.407,316,2014,0
14.069,303,2014,0
64.596,852,2017,0
33.747,361,1992,2
130.162,1316,2019,0
23.209,447,2003,0
53.019,882,2023,0
22.507,676,2014,0
69.874,469,2014,0
76.943,1376,2010,0
33.726,562,2015,0
32.729,389,2011,0
13.188,391,2011,0
94.125,2152,2016,0
38.797,489,2016,0
45.984,318,2022,0
13.192,360,2007,0
21.421,1987,2015,0
10.296,314,2014,0
20.433,518,2014,0
11.295,321,1999,0
17.786,495,2020,0
29.62,1299,2016,0
40.026,455,2004,0
13.123,396,2013,0
23.088,309,2000,0
30.729,450,2000,0
14.255,484,2004,0
34.493,403,2007,0
14.777,432,2010,0
18.189,491,1996,0
15.525,579,2014,0
20.775,539,2006,0
42.535,390,2019,0
47.839,369,2017,0
49.784,581,2020,0
100.228,1276,2001,0
19.89,612,2010,0
11.288,520,2003,0
31.215,434,2008,0
44.218,356,2022,0
40.41,415,2000,0
13.84,371,2005,0
45.958,1265,2011,0
14.175,467,2017,0
38.964,384,2000,0
49.83,2698,2013,0
103.439,1202,1993,2
27.255,366,2018,0
19.946,444,1997,0
15.878,341,2017,0
7.926,336,2007,0
34.786,370,2017,0
18.898,331,2014,0
15.528,343,2014,0
27.221,311,2017,0
32.396,721,2000,0
21.644,305,2005,0
24.897,1278,2014,0
24.048,486,2008,0
21.409,434,2007,0
48.384,583,2016,0
22.854,328,2021,0
8.387,574,2016,0
25.476,464,1994,0
13.326,478,2011,0
33.292,807,1991,2
26.249,674,2012,0
16.429,544,2018,0
45.137,923,2008,0
16.455,322,2012,0
25.568,797,2007,0
21.01,348,2008,0
14.641,760,2012,0
29.934,557,2008,0
16.091,846,2015,0
35.058,411,2016,0
49.133,943,2011,0
21.041,634,2001,0
165.067,1012,2016,0
14.227,327,2016,0
14.205,304,2014,0
35.791,416,2022,0
29.4,594,2017,0
60.14,3836,2010,0
20.897,305,2005,0
28.067,824,1994,0
23.044,513,2013,0
13.107,328,2009,0
21.909,321,2019,0
35.236,396,2001,0
27.218,477,2015,0
30.288,415,2016,0
26.258,630,1995,0
23.656,320,2007,0
15.32,504,2014,0
22.295,304,2017,0
70.212,1192,2002,0
107.154,3196,2004,0
42.598,519,2019,0
29.845,548,2005,0
34.995,1560,1997,0
23.424,324,2012,0
62.098,1394,1994,0
128.349,2216,2013,0
29.458,433,1999,0
20.507,624,2014,0
25.562,330,2017,0
27.314,1181,1987,2
40.564,413,2016,0
16.36,420,2016,0
21.349,383,2007,0
37.506,915,1993,2
42.367,359,2015,0
28.052,673,1977,2
22.007,353,2007,0
40.234,695,2005,0
27.618,366,2016,0
37.794,339,1996,0
12.847,352,2009,0
25.931,689,2017,0
25.032,1132,1997,0
28.617,390,2002,0
34.185,1209,2002,0
11.087,530,2016,0
25.402,680,2018,0
44.729,392,1990,2
6.29,405,2007,0
19.866,497,2009,0
53.513,1157,1999,0
41.24,1205,1983,2
26.418,313,1994,0
36.506,370,1997,0
10.404,308,2010,0
20.773,456,2003,0
20.514,1041,2017,0
100.09,5799,2015,1
30.796,448,2009,0
41.885,1251,1993,2
27.38,678,1998,0
28.069,397,2012,0
19.073,336,2008,0
23.257,355,1994,0
56.496,525,2015,0
15.878,431,2009,0
25.904,461,2002,0
19.212,340,2002,0
46.617,2020,2011,0
141.661,4808,1997,1
38.877,602,2000,0
71.802,997,2012,0
11.413,387,2012,0
31.912,556,2004,0
24.133,455,2015,0
57.138,1225,2010,0
68.631,1924,2018,0
17.562,386,2016,0
9.78,514,2009,0
37.718,1243,2006,0
210.576,813,2018,0
19.777,773,2000,0
17.47,320,2015,0
100.627,3837,2017,0
48.481,619,2020,0
64.147,1241,2014,0
8.07,594,2016,0
36.631,937,2006,0
21.91,450,2009,0
20.651,360,2006,0
1.007,608,2013,0
10.661,514,1959,2
37.749,1768,2005,0
22.963,794,2003,0
22.394,677,2008,0
66.258,919,2019,0
25.2,522,2005,0
19.732,348,2000,0
18.999,657,2016,0
35.76,359,1999,0
10.67,477,2014,0
13.652,354,2003,0
72.163,523,2021,0
11.903,698,2006,0
34.909,967,1987,2
62.035,1606,2008,0
13.226,300,2006,0
41.831,438,2003,0
25.133,1341,2003,0
37.815,759,2019,0
7.217,445,2016,0
22.031,457,2002,0
31.655,404,1990,2
44.373,396,1996,0
20.264,1525,2013,0
5.477,429,2013,0
56.423,1475,2007,0
31.319,731,2015,0
27.628,340,2002,0
16.574,1315,2018,0
15.683,327,2004,0
19.224,438,1978,2
43.906,805,2000,0
17.977,574,2005,0
48.33,989,2008,0
15.639,369,2003,0
51.446,1980,2009,0
9.915,320,2010,0
